,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
109,16260336.0,54.0,no charges,w - white,2018-02-19,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,flhp (harley-davidson),1997
110,16260669.0,19.0,"failed to drive in single lane, no motorcycle license, failed to maintain financial responsibility",h - hispanic,2018-02-19,monday,1 - male,"3 - worn, not damaged",98 - other/out of state,0.0,ca - california,1 - driver license,b - suspected minor injury,ca - california,mc - motorcycle,blk - black,no data,honda,cbr500 (honda),2016
111,16264348.0,60.0,"no driver license, fail to maintain financial responsibility, operate unregistered motor vehicle",w - white,2018-02-19,monday,1 - male,"3 - worn, not damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yiben,unknown (yiben),2016
112,16271274.0,71.0,no charges,b - black,2018-02-19,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,gl1800 (honda),2018
113,16273508.0,32.0,no charges,w - white,2018-02-19,monday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xlh883 (harley-davidson),2015
114,16275784.0,18.0,no charges,w - white,2018-02-19,monday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,grn - green,no data,suzuki,unknown (suzuki),1999
115,16259084.0,23.0,no charges,w - white,2018-02-20,tuesday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,honda,vf700 (honda),2007
116,16268339.0,22.0,"no restricted class m license, motor driven cycle",h - hispanic,2018-02-20,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,gsx-r600 (suzuki),2005
117,16273619.0,44.0,"exp reg, ftmfr, exp dl, no ""m"" endorsement",h - hispanic,2018-02-21,wednesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,xvs1300 (yamaha),2009
118,16265981.0,26.0,"no operator's license, no class ""m"" endorsement, fail to maintain financial responsibility",h - hispanic,2018-02-22,thursday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,yxr660 (yamaha),2009
119,16264962.0,25.0,dwi 2nd,h - hispanic,2018-02-23,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,yamaha,yzfr6 (yamaha),2004
120,16270560.0,18.0,no charges,w - white,2018-02-23,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,yamaha,yzfr6 (yamaha),2014
121,16274074.0,22.0,no charges,w - white,2018-02-24,saturday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,no data,1997
122,16335199.0,21.0,no charges,w - white,2018-02-24,saturday,1 - male,99 - unknown if worn,5 - unlicensed,0.0,tx - texas,4 - id card,n - not injured,tx - texas,mc - motorcycle,mul - multicolored,no data,yamaha,yw50 (yamaha),2014
123,16266845.0,41.0,unsafe speed,h - hispanic,2018-02-25,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,gld - gold,no data,yamaha,unknown (yamaha),2001
124,16267359.0,33.0,no charges,h - hispanic,2018-02-25,sunday,1 - male,"4 - worn, unk damage",b - class b,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xl1200 (harley-davidson),2017
125,16271404.0,59.0,no charges,w - white,2018-02-25,sunday,1 - male,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2009
126,16272445.0,43.0,driving while intoxicated 1st,w - white,2018-02-25,sunday,1 - male,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flht (harley-davidson),2017
127,16277521.0,46.0,no charges,b - black,2018-02-25,sunday,1 - male,1 - not worn,98 - other/out of state,0.0,tn - tennessee,1 - driver license,n - not injured,tn - tennessee,mc - motorcycle,blk - black,no data,harley-davidson,fltru (harley-davidson),2012
128,16269244.0,50.0,no charges,w - white,2018-02-26,monday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xl1200 (harley-davidson),2014
129,16269824.0,30.0,no charges,w - white,2018-02-26,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,no data,buell,lightning (buell),2005
130,16270187.0,20.0,"unsafe speed, no drivers license",w - white,2018-02-26,monday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,fz6 (yamaha),2009
131,16270672.0,70.0,no charges,w - white,2018-02-26,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,no data,honda,unknown (honda),2007
132,16271436.0,33.0,no charges,b - black,2018-02-26,monday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,no data,suzuki,gsx (suzuki),2006
133,16274868.0,61.0,no charges,w - white,2018-02-26,monday,1 - male,"3 - worn, not damaged",m - class m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xl1200 (harley-davidson),2008
134,16343885.0,24.0,"fail to control speed, no restricted class m license",w - white,2018-02-26,monday,1 - male,1 - not worn,a - class a,0.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2008
135,16274642.0,28.0,no charges,w - white,2018-02-27,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,honda,xl100 (honda),2016
136,16274753.0,23.0,fail to control speed,w - white,2018-02-27,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr1000 (honda),2006
137,16274933.0,28.0,fail to control speed,w - white,2018-02-27,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,no data,yamaha,fz09 (yamaha),2017
138,16277194.0,22.0,no charges,h - hispanic,2018-02-27,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,yamaha,yzf600 (yamaha),2003
139,16278483.0,39.0,"no driver license, failed to maintain single lane",h - hispanic,2018-02-27,tuesday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,,5 - unlicensed,a - suspected serious injury,no data,mc - motorcycle,blk - black,no data,suzuki,gsf600 (suzuki),2008
140,16273336.0,26.0,no charges,w - white,2018-02-28,wednesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,kawasaki,unknown (kawasaki),1993
141,16274829.0,45.0,no charges,w - white,2018-02-28,wednesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,no data,harley-davidson,unknown (harley-davidson),2007
142,16275519.0,23.0,no charges,h - hispanic,2018-02-28,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,no data,victory motorcycles,unknown (victory motorcycles),2008
143,16319019.0,61.0,no charges,w - white,2018-02-28,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,no data,harley-davidson,no data,2004
144,16396034.0,39.0,no charges,a - asian,2018-02-28,wednesday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,piaggio,bv (piaggio),2013
145,16275247.0,44.0,no charges,h - hispanic,2018-03-01,thursday,1 - male,"4 - worn, unk damage",98 - other/out of state,0.0,nm - new mexico,1 - driver license,b - suspected minor injury,nm - new mexico,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2007
146,16275394.0,53.0,no charges,w - white,2018-03-01,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,no data,harley-davidson,flhtcui (harley-davidson),2006
147,16278379.0,35.0,,99 - unknown,2018-03-03,saturday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,harley-davidson,vrsca (harley-davidson),2007
148,16278512.0,27.0,"no valid texas driver license, failure to maintain financial responsibility",w - white,2018-03-03,saturday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,red - red,no data,kawasaki,zr1000 (kawasaki),2008
149,16331218.0,25.0,no charges,w - white,2018-03-04,sunday,1 - male,"4 - worn, unk damage",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2004
150,16327012.0,48.0,no charges,98 - other,2018-03-09,friday,1 - male,99 - unknown if worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2015
151,16321960.0,36.0,no class m endorsement,w - white,2018-03-10,saturday,1 - male,1 - not worn,a - class a,0.0,tx - texas,2 - commercial driver lic.,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,suzuki,c50 (suzuki),2008
152,16849747.0,37.0,no charges,h - hispanic,2018-03-10,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,nv - nevada,1 - driver license,b - suspected minor injury,nv - nevada,mc - motorcycle,blk - black,no data,kawasaki,kl600 (kawasaki),2017
153,16858386.0,29.0,no charges,w - white,2018-03-10,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flde (harley-davidson),2015
154,16322213.0,37.0,no charges,w - white,2018-03-13,tuesday,2 - female,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,no data,2011
155,16318791.0,12.0,evading arrest/detention with motor vehicle,w - white,2018-03-15,thursday,1 - male,1 - not worn,5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,red - red,no data,honda,crf125 (honda),2017
156,16323655.0,23.0,fail to maint financial responsibility,w - white,2018-03-15,thursday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,fxs (harley-davidson),2004
157,16334740.0,18.0,failure to maintain single lane,h - hispanic,2018-03-15,thursday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),1999
158,16320780.0,18.0,unsafe speed,h - hispanic,2018-03-16,friday,1 - male,99 - unknown if worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,xl1200 (harley-davidson),2011
159,16322353.0,63.0,unsafe speed,w - white,2018-03-16,friday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,no data,harley-davidson,xlx (harley-davidson),2016
160,16324540.0,19.0,no charges,w - white,2018-03-16,friday,1 - male,"2 - worn, damaged",,0.0,,,b - suspected minor injury,no data,mc - motorcycle,yel - yellow,no data,honda,unknown (honda),2006
161,16327400.0,45.0,no charges,w - white,2018-03-16,friday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,unknown (harley-davidson),2009
162,16331579.0,24.0,fsgi,h - hispanic,2018-03-16,friday,1 - male,1 - not worn,5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,99 - unknown,no data,kawasaki,unknown (kawasaki),2008
163,16342891.0,43.0,unsafe speed,w - white,2018-03-16,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xls (harley-davidson),1993
164,16319538.0,23.0,unsafe speed,w - white,2018-03-17,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,victory motorcycles,cross country (victory motorcycles),2017
165,16320704.0,36.0,no charges,w - white,2018-03-17,saturday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,no data,american iron horse,texas chopper (american iron horse),2006
166,16325439.0,43.0,no charges,b - black,2018-03-17,saturday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,m109r / vzr1800 (suzuki),2009
167,16330470.0,32.0,no charges,h - hispanic,2018-03-17,saturday,1 - male,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,xlh (harley-davidson),2008
168,16319500.0,22.0,no charges,h - hispanic,2018-03-18,sunday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,suzuki,gsx-r1000 (suzuki),2003
169,16321393.0,49.0,no charges,w - white,2018-03-18,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,no data,no data
170,16333088.0,57.0,no charges,b - black,2018-03-18,sunday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,no data,1997
171,16319999.0,45.0,driving while intoxicated,w - white,2018-03-19,monday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ple - purple,no data,honda,unknown (honda),2007
172,16321969.0,26.0,no charges,h - hispanic,2018-03-20,tuesday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,yzfr1 (yamaha),2004
173,16325629.0,39.0,no charges,h - hispanic,2018-03-20,tuesday,1 - male,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,xv1700 (yamaha),2007
174,16318893.0,19.0,no charges,h - hispanic,2018-03-21,wednesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,honda,nss250 (honda),2005
