crash_id,person_injury_severity,crash_date,crash_month,crash_time,crash_year,day_of_week,city,county,latitude,longitude,rural_flag,rural_urban_type,road_class,physical_feature_1,population_group,property_damages
16260336,B - SUSPECTED MINOR INJURY,2018-02-19,2,1810,2018,MONDAY,HOUSTON,HARRIS,29.54522085,-95.15271929,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16260669,B - SUSPECTED MINOR INJURY,2018-02-19,2,1650,2018,MONDAY,OUTSIDE CITY LIMITS,HARRIS,29.92992549,-95.58989641,Yes,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16264348,B - SUSPECTED MINOR INJURY,2018-02-19,2,1505,2018,MONDAY,OUTSIDE CITY LIMITS,CHEROKEE,31.7294565,-95.15309487,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16270174,99 - UNKNOWN,2018-02-19,2,1415,2018,MONDAY,DEER PARK,HARRIS,29.67969777,-95.09659808,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16271274,B - SUSPECTED MINOR INJURY,2018-02-19,2,1525,2018,MONDAY,OUTSIDE CITY LIMITS,BEXAR,29.49603418,-98.33788301,Yes,no data,CITY STREET,NOT APPLICABLE,RURAL,NONE
16273508,A - SUSPECTED SERIOUS INJURY,2018-02-19,2,1400,2018,MONDAY,OUTSIDE CITY LIMITS,HARRIS,30.02867,-95.42961306,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16275784,K - FATAL INJURY,2018-02-19,2,1913,2018,MONDAY,OUTSIDE CITY LIMITS,BEXAR,29.15556502,-98.44433234,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,BLACK AND YELLOW DIRECTIONAL SIGN
16259084,N - NOT INJURED,2018-02-20,2,1245,2018,TUESDAY,CORPUS CHRISTI,NUECES,27.73594937,-97.43124052,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16268339,B - SUSPECTED MINOR INJURY,2018-02-20,2,1630,2018,TUESDAY,OUTSIDE CITY LIMITS,HIDALGO,26.34393083,-97.86189516,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16273619,B - SUSPECTED MINOR INJURY,2018-02-21,2,2217,2018,WEDNESDAY,EL PASO,EL PASO,31.75468802,-106.27556162,No,"LARGE URBANIZED (200,000+)",FARM TO MARKET,ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY,"250,000 POP AND OVER",NONE
16265981,C - POSSIBLE INJURY,2018-02-22,2,957,2018,THURSDAY,EL PASO,EL PASO,31.85147254,-106.56143745,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16264962,B - SUSPECTED MINOR INJURY,2018-02-23,2,23,2018,FRIDAY,SAN ANTONIO,BEXAR,29.4616714,-98.50795571,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16266149,99 - UNKNOWN,2018-02-23,2,2310,2018,FRIDAY,OUTSIDE CITY LIMITS,NOLAN,32.48991074,-100.2393414,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16270560,B - SUSPECTED MINOR INJURY,2018-02-23,2,1507,2018,FRIDAY,MIDLAND,MIDLAND,31.99275974,-102.15583665,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16274074,B - SUSPECTED MINOR INJURY,2018-02-24,2,1939,2018,SATURDAY,DENISON,GRAYSON,33.72126298,-96.58539328,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16335199,N - NOT INJURED,2018-02-24,2,357,2018,SATURDAY,AUSTIN,TRAVIS,30.29082477,-97.74700245,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16266845,C - POSSIBLE INJURY,2018-02-25,2,1835,2018,SUNDAY,OUTSIDE CITY LIMITS,POTTER,35.434363,-101.86233338,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16267359,C - POSSIBLE INJURY,2018-02-25,2,1423,2018,SUNDAY,EL PASO,EL PASO,31.76228485,-106.43713034,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16271404,A - SUSPECTED SERIOUS INJURY,2018-02-25,2,1256,2018,SUNDAY,SANGER,DENTON,33.41787632,-97.17574286,No,RURAL (<5000),INTERSTATE,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
16272445,N - NOT INJURED,2018-02-25,2,2005,2018,SUNDAY,OUTSIDE CITY LIMITS,WOOD,32.80618247,-95.49416489,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16277521,N - NOT INJURED,2018-02-25,2,1505,2018,SUNDAY,OUTSIDE CITY LIMITS,HARRIS,29.77085585,-95.16588432,Yes,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,RURAL,NONE
16269244,N - NOT INJURED,2018-02-26,2,2018,2018,MONDAY,DENTON,DENTON,33.25597126,-97.17758378,No,RURAL (<5000),INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16269824,B - SUSPECTED MINOR INJURY,2018-02-26,2,736,2018,MONDAY,ABILENE,TAYLOR,32.44417444,-99.80273184,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16270187,B - SUSPECTED MINOR INJURY,2018-02-26,2,1254,2018,MONDAY,OUTSIDE CITY LIMITS,VAN ZANDT,32.42098034,-95.99894295,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16270672,B - SUSPECTED MINOR INJURY,2018-02-26,2,1547,2018,MONDAY,PASADENA,HARRIS,29.56478238,-95.06956749,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16271436,B - SUSPECTED MINOR INJURY,2018-02-26,2,1804,2018,MONDAY,RICHARDSON,DALLAS,32.97549925,-96.73455798,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16274868,C - POSSIBLE INJURY,2018-02-26,2,1520,2018,MONDAY,DALLAS,DALLAS,32.85152565,-96.66624891,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",GOLDEN RETRIEVER DOG
16343885,C - POSSIBLE INJURY,2018-02-26,2,1013,2018,MONDAY,OUTSIDE CITY LIMITS,MITCHELL,32.38685723,-100.9578786,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16274642,C - POSSIBLE INJURY,2018-02-27,2,2245,2018,TUESDAY,OUTSIDE CITY LIMITS,MILAM,30.66886182,-97.005908,Yes,"SMALL URBAN (5000-49,999)",FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16274753,A - SUSPECTED SERIOUS INJURY,2018-02-27,2,2320,2018,TUESDAY,COLLEGE STATION,BRAZOS,30.61340181,-96.34408198,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",SMALL LIVE OAK TREE
16274933,A - SUSPECTED SERIOUS INJURY,2018-02-27,2,920,2018,TUESDAY,PLANO,COLLIN,33.04240421,-96.80662606,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",LIGHT POLE (CENTER MEDIAN)
16277194,B - SUSPECTED MINOR INJURY,2018-02-27,2,1410,2018,TUESDAY,SAN ANTONIO,BEXAR,29.33314499,-98.49763232,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",FRONT YARD: GRASS AND SIDEWALK
16278483,A - SUSPECTED SERIOUS INJURY,2018-02-27,2,1623,2018,TUESDAY,HOUSTON,HARRIS,29.8016348,-95.44215159,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16273336,C - POSSIBLE INJURY,2018-02-28,2,922,2018,WEDNESDAY,GRAPEVINE,TARRANT,32.93438424,-97.07834249,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16274829,B - SUSPECTED MINOR INJURY,2018-02-28,2,1950,2018,WEDNESDAY,OUTSIDE CITY LIMITS,HARRIS,30.04774329,-95.87420597,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16275519,A - SUSPECTED SERIOUS INJURY,2018-02-28,2,1548,2018,WEDNESDAY,SAN ANTONIO,BEXAR,29.41150241,-98.6546563,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16319019,K - FATAL INJURY,2018-02-28,2,2026,2018,WEDNESDAY,BEAUMONT,JEFFERSON,30.07606281,-94.13540813,No,"URBANIZED (50,000-199,999)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16396034,A - SUSPECTED SERIOUS INJURY,2018-02-28,2,2212,2018,WEDNESDAY,SUGAR LAND,FORT BEND,29.62631484,-95.60305911,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16275247,C - POSSIBLE INJURY,2018-03-01,3,733,2018,THURSDAY,LUBBOCK,LUBBOCK,33.60183979,-101.91840288,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16275394,C - POSSIBLE INJURY,2018-03-01,3,758,2018,THURSDAY,CEDAR PARK,WILLIAMSON,30.53917844,-97.83791343,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16278379,B - SUSPECTED MINOR INJURY,2018-03-03,3,1451,2018,SATURDAY,CROWLEY,TARRANT,32.57468432,-97.37422244,No,no data,CITY STREET,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16278512,B - SUSPECTED MINOR INJURY,2018-03-03,3,1850,2018,SATURDAY,DALLAS,DALLAS,32.91056346,-96.88352482,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",CONCRETE BARRIER
16331218,B - SUSPECTED MINOR INJURY,2018-03-04,3,1039,2018,SUNDAY,OUTSIDE CITY LIMITS,LIBERTY,30.0082939,-94.67278592,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16327012,B - SUSPECTED MINOR INJURY,2018-03-09,3,2155,2018,FRIDAY,FORT WORTH,TARRANT,32.73784837,-97.22509652,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16321960,N - NOT INJURED,2018-03-10,3,829,2018,SATURDAY,COLEMAN,COLEMAN,31.82022454,-99.43084197,Yes,no data,CITY STREET,NOT APPLICABLE,"2,500 - 4,999 POP",STREET SIGNS WITH POLE
16849747,C - POSSIBLE INJURY,2018-03-10,3,2309,2018,SATURDAY,DALLAS,DALLAS,32.65424788,-96.8778688,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16858386,A - SUSPECTED SERIOUS INJURY,2018-03-10,3,621,2018,SATURDAY,DALLAS,DALLAS,32.76616245,-96.80522931,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16322213,B - SUSPECTED MINOR INJURY,2018-03-13,3,2100,2018,TUESDAY,MIDLAND,MIDLAND,31.98683356,-102.0883563,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16318791,B - SUSPECTED MINOR INJURY,2018-03-15,3,1558,2018,THURSDAY,LEAGUE CITY,GALVESTON,29.53940484,-95.05057318,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16323655,C - POSSIBLE INJURY,2018-03-15,3,307,2018,THURSDAY,LUBBOCK,LUBBOCK,33.52897141,-101.88784127,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",STREET SIGN
16334740,B - SUSPECTED MINOR INJURY,2018-03-15,3,2347,2018,THURSDAY,HOUSTON,HARRIS,29.7741348,-95.35524309,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16320780,A - SUSPECTED SERIOUS INJURY,2018-03-16,3,2346,2018,FRIDAY,OUTSIDE CITY LIMITS,JIM WELLS,27.68564182,-98.08740704,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16322353,A - SUSPECTED SERIOUS INJURY,2018-03-16,3,2030,2018,FRIDAY,OUTSIDE CITY LIMITS,GUADALUPE,29.46085494,-97.8771,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16324540,B - SUSPECTED MINOR INJURY,2018-03-16,3,1650,2018,FRIDAY,ODESSA,ECTOR,31.90254465,-102.33689126,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16327400,A - SUSPECTED SERIOUS INJURY,2018-03-16,3,2245,2018,FRIDAY,FORT WORTH,TARRANT,32.58136582,-97.31958269,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",GUARDRAIL
16331579,B - SUSPECTED MINOR INJURY,2018-03-16,3,1832,2018,FRIDAY,HOUSTON,HARRIS,29.7673209,-95.29960094,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",HOUSE
16342891,B - SUSPECTED MINOR INJURY,2018-03-16,3,110,2018,FRIDAY,OUTSIDE CITY LIMITS,BRAZOS,30.69393406,-96.26347214,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16319538,B - SUSPECTED MINOR INJURY,2018-03-17,3,227,2018,SATURDAY,CARROLLTON,DENTON,33.00708414,-96.94927887,No,no data,TOLLWAY,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16320704,K - FATAL INJURY,2018-03-17,3,146,2018,SATURDAY,WICHITA FALLS,WICHITA,33.93005117,-98.51542577,No,"URBANIZED (50,000-199,999)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16325439,B - SUSPECTED MINOR INJURY,2018-03-17,3,932,2018,SATURDAY,OUTSIDE CITY LIMITS,FAYETTE,29.68875953,-96.83514758,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16330470,B - SUSPECTED MINOR INJURY,2018-03-17,3,2302,2018,SATURDAY,OUTSIDE CITY LIMITS,HOWARD,32.2259836,-101.55609445,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16319500,B - SUSPECTED MINOR INJURY,2018-03-18,3,55,2018,SUNDAY,HOUSTON,HARRIS,29.65048012,-95.25008577,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16321393,B - SUSPECTED MINOR INJURY,2018-03-18,3,2343,2018,SUNDAY,TERRELL,KAUFMAN,32.73150256,-96.34310485,No,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16331518,99 - UNKNOWN,2018-03-18,3,1130,2018,SUNDAY,FAIRVIEW (COLLIN),COLLIN,33.15150451,-96.60724209,No,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
16333088,C - POSSIBLE INJURY,2018-03-18,3,2100,2018,SUNDAY,GARLAND,DALLAS,32.86091949,-96.6564704,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16319999,A - SUSPECTED SERIOUS INJURY,2018-03-19,3,2347,2018,MONDAY,AUSTIN,TRAVIS,30.23390611,-97.86486867,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16321969,C - POSSIBLE INJURY,2018-03-20,3,2147,2018,TUESDAY,HOUSTON,HARRIS,29.80000479,-95.35234309,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16325629,C - POSSIBLE INJURY,2018-03-20,3,1610,2018,TUESDAY,HOUSTON,HARRIS,29.79104981,-95.2905611,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16318893,A - SUSPECTED SERIOUS INJURY,2018-03-21,3,1156,2018,WEDNESDAY,EDINBURG,HIDALGO,26.3007763,-98.18286002,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16319146,A - SUSPECTED SERIOUS INJURY,2018-03-21,3,1850,2018,WEDNESDAY,OUTSIDE CITY LIMITS,HARRIS,30.01061618,-95.44788875,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16319851,N - NOT INJURED,2018-03-21,3,2010,2018,WEDNESDAY,OUTSIDE CITY LIMITS,OLDHAM,35.26301274,-102.74619648,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16322043,A - SUSPECTED SERIOUS INJURY,2018-03-21,3,1517,2018,WEDNESDAY,SUNSET VALLEY,TRAVIS,30.22908621,-97.81961203,Yes,no data,CITY STREET,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
16325495,A - SUSPECTED SERIOUS INJURY,2018-03-21,3,2005,2018,WEDNESDAY,HOUSTON,HARRIS,29.71596481,-95.57974304,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16329295,B - SUSPECTED MINOR INJURY,2018-03-21,3,1715,2018,WEDNESDAY,OUTSIDE CITY LIMITS,BRAZOS,30.62536663,-96.24550982,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16318570,B - SUSPECTED MINOR INJURY,2018-03-22,3,1639,2018,THURSDAY,ROSENBERG,FORT BEND,29.53375037,-95.7767944,No,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16319376,C - POSSIBLE INJURY,2018-03-22,3,1845,2018,THURSDAY,OUTSIDE CITY LIMITS,TRAVIS,30.34637427,-97.66016109,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16323318,C - POSSIBLE INJURY,2018-03-22,3,2128,2018,THURSDAY,CORPUS CHRISTI,NUECES,27.72122171,-97.39780679,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16334063,N - NOT INJURED,2018-03-22,3,1426,2018,THURSDAY,FORT WORTH,TARRANT,32.6688943,-97.35593244,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",WOODEN FENCE
16339483,B - SUSPECTED MINOR INJURY,2018-03-22,3,1639,2018,THURSDAY,BIG SPRING,HOWARD,32.24825411,-101.47859916,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16342389,B - SUSPECTED MINOR INJURY,2018-03-22,3,1820,2018,THURSDAY,OUTSIDE CITY LIMITS,WILLIAMSON,30.50795466,-97.57658709,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16342463,K - FATAL INJURY,2018-03-22,3,2320,2018,THURSDAY,OUTSIDE CITY LIMITS,HARRIS,29.92790889,-95.54950275,Yes,no data,US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,CONCRETE WALL BARRIER
16318503,B - SUSPECTED MINOR INJURY,2018-03-23,3,1800,2018,FRIDAY,AUSTIN,TRAVIS,30.26462974,-97.76486618,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",BICYCLES
16324877,B - SUSPECTED MINOR INJURY,2018-03-23,3,2205,2018,FRIDAY,OUTSIDE CITY LIMITS,BASTROP,29.99687072,-97.43037882,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16326481,A - SUSPECTED SERIOUS INJURY,2018-03-23,3,925,2018,FRIDAY,OUTSIDE CITY LIMITS,JIM WELLS,27.78072997,-98.02124971,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16332935,B - SUSPECTED MINOR INJURY,2018-03-23,3,1412,2018,FRIDAY,LEAGUE CITY,GALVESTON,29.49495523,-95.10922492,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16318540,C - POSSIBLE INJURY,2018-03-24,3,1801,2018,SATURDAY,AUSTIN,TRAVIS,30.1781348,-97.83879244,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16319820,B - SUSPECTED MINOR INJURY,2018-03-24,3,1938,2018,SATURDAY,FAIRVIEW (COLLIN),COLLIN,33.13734809,-96.65334493,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"5,000 - 9,999 POP",NONE
16322659,B - SUSPECTED MINOR INJURY,2018-03-24,3,1229,2018,SATURDAY,OUTSIDE CITY LIMITS,NOLAN,32.29797793,-100.16744831,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16327097,B - SUSPECTED MINOR INJURY,2018-03-24,3,2237,2018,SATURDAY,CORPUS CHRISTI,NUECES,27.78834527,-97.41848264,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16330934,A - SUSPECTED SERIOUS INJURY,2018-03-24,3,1833,2018,SATURDAY,OUTSIDE CITY LIMITS,VAN ZANDT,32.48378328,-95.86814435,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16331022,C - POSSIBLE INJURY,2018-03-24,3,1800,2018,SATURDAY,OUTSIDE CITY LIMITS,MCLENNAN,31.69733387,-97.14103185,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16332369,A - SUSPECTED SERIOUS INJURY,2018-03-24,3,1755,2018,SATURDAY,OUTSIDE CITY LIMITS,PANOLA,32.2150326,-94.46687007,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16338287,B - SUSPECTED MINOR INJURY,2018-03-24,3,2125,2018,SATURDAY,OUTSIDE CITY LIMITS,HUNT,33.00537894,-96.22867023,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16341623,C - POSSIBLE INJURY,2018-03-24,3,247,2018,SATURDAY,EL PASO,EL PASO,31.88474086,-106.585045,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16342253,A - SUSPECTED SERIOUS INJURY,2018-03-24,3,1641,2018,SATURDAY,OUTSIDE CITY LIMITS,ORANGE,30.05330268,-93.8850953,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16319375,B - SUSPECTED MINOR INJURY,2018-03-25,3,803,2018,SUNDAY,OUTSIDE CITY LIMITS,TRAVIS,30.43045063,-97.87386853,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16319912,C - POSSIBLE INJURY,2018-03-25,3,1558,2018,SUNDAY,OUTSIDE CITY LIMITS,WALLER,29.75308164,-95.98016628,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16320743,A - SUSPECTED SERIOUS INJURY,2018-03-25,3,1705,2018,SUNDAY,OUTSIDE CITY LIMITS,BAYLOR,33.55189237,-99.27023572,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16321666,C - POSSIBLE INJURY,2018-03-25,3,1622,2018,SUNDAY,AUSTIN,TRAVIS,30.20287704,-97.63961029,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16322580,C - POSSIBLE INJURY,2018-03-25,3,2057,2018,SUNDAY,WEBSTER,HARRIS,29.54039484,-95.14145316,No,no data,CITY STREET,CROSSOVER FROM ONE FRONTAGE ROAD TO OTHER,"10,000 - 24,999 POP",NONE
16330172,B - SUSPECTED MINOR INJURY,2018-03-25,3,1732,2018,SUNDAY,OUTSIDE CITY LIMITS,MONTGOMERY,30.13857739,-95.60026778,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16331542,B - SUSPECTED MINOR INJURY,2018-03-25,3,1528,2018,SUNDAY,OUTSIDE CITY LIMITS,WILLIAMSON,30.67816605,-97.31444887,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16341792,99 - UNKNOWN,2018-03-25,3,1527,2018,SUNDAY,"RENO (PARKER, TARRANT)",PARKER,32.93849017,-97.58660551,Yes,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,"2,500 - 4,999 POP",NONE
16649144,A - SUSPECTED SERIOUS INJURY,2018-03-25,3,2325,2018,SUNDAY,KATY,FORT BEND,29.77727909,-95.84290798,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16318588,B - SUSPECTED MINOR INJURY,2018-03-26,3,531,2018,MONDAY,AUSTIN,TRAVIS,30.30060477,-97.75914246,No,no data,US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16321540,B - SUSPECTED MINOR INJURY,2018-03-26,3,2117,2018,MONDAY,OUTSIDE CITY LIMITS,JEFFERSON,29.99633089,-94.10901108,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16321762,B - SUSPECTED MINOR INJURY,2018-03-26,3,1200,2018,MONDAY,AMARILLO,POTTER,35.20614235,-101.79486753,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16323543,A - SUSPECTED SERIOUS INJURY,2018-03-26,3,2019,2018,MONDAY,DALLAS,DALLAS,32.96192422,-96.77096172,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16330512,C - POSSIBLE INJURY,2018-03-26,3,1604,2018,MONDAY,ROSENBERG,FORT BEND,29.56895485,-95.77355299,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16332707,B - SUSPECTED MINOR INJURY,2018-03-26,3,1908,2018,MONDAY,MISSION,HIDALGO,26.19910104,-98.31256704,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16333444,C - POSSIBLE INJURY,2018-03-26,3,1335,2018,MONDAY,CORPUS CHRISTI,NUECES,27.70253955,-97.35977655,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16339494,C - POSSIBLE INJURY,2018-03-26,3,1703,2018,MONDAY,MCKINNEY,COLLIN,33.22001685,-96.64554609,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16322418,B - SUSPECTED MINOR INJURY,2018-03-27,3,1050,2018,TUESDAY,HOUSTON,HARRIS,29.70754602,-95.40272434,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16322904,C - POSSIBLE INJURY,2018-03-27,3,1615,2018,TUESDAY,COPPELL,DALLAS,32.96940657,-96.97375904,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16328744,B - SUSPECTED MINOR INJURY,2018-03-27,3,550,2018,TUESDAY,TEMPLE,BELL,31.15531676,-97.32467209,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16329066,B - SUSPECTED MINOR INJURY,2018-03-27,3,1536,2018,TUESDAY,OUTSIDE CITY LIMITS,GRIMES,30.5389846,-96.09032124,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
