latitude,longitude,person_injury_severity
32.83720838,-96.97995393,B - SUSPECTED MINOR INJURY
29.73990571,-99.60381704,A - SUSPECTED SERIOUS INJURY
31.7954813,-106.35207202,C - POSSIBLE INJURY
33.92922214,-98.60313266,A - SUSPECTED SERIOUS INJURY
31.74214312,-106.28448815,C - POSSIBLE INJURY
30.26582832,-97.78238012,B - SUSPECTED MINOR INJURY
32.72080989,-97.53129461,C - POSSIBLE INJURY
29.43917851,-98.47982442,B - SUSPECTED MINOR INJURY
31.68009662,-94.66550444,B - SUSPECTED MINOR INJURY
33.14108685,-96.92119083,99 - UNKNOWN
30.03736055,-98.11554598,A - SUSPECTED SERIOUS INJURY
31.34088836,-94.73155596,B - SUSPECTED MINOR INJURY
32.41149721,-95.71956667,A - SUSPECTED SERIOUS INJURY
29.81499691,-98.29948954,C - POSSIBLE INJURY
29.77997197,-95.813325,N - NOT INJURED
33.16268893,-96.9613027,A - SUSPECTED SERIOUS INJURY
32.45422444,-99.74126185,B - SUSPECTED MINOR INJURY
30.73042507,-94.9127975,A - SUSPECTED SERIOUS INJURY
31.73518182,-98.98208076,A - SUSPECTED SERIOUS INJURY
29.821581,-94.89901553,B - SUSPECTED MINOR INJURY
32.82601043,-97.09968153,B - SUSPECTED MINOR INJURY
29.44516516,-98.43239652,B - SUSPECTED MINOR INJURY
33.10536408,-96.67644692,B - SUSPECTED MINOR INJURY
29.36717498,-98.5574723,N - NOT INJURED
34.24345113,-102.67110277,C - POSSIBLE INJURY
32.93204158,-97.04316791,A - SUSPECTED SERIOUS INJURY
29.74614881,-95.47080089,C - POSSIBLE INJURY
30.60346301,-96.16646968,A - SUSPECTED SERIOUS INJURY
33.62158992,-101.92274304,B - SUSPECTED MINOR INJURY
33.05314827,-97.07442198,B - SUSPECTED MINOR INJURY
35.2221402,-101.86420153,B - SUSPECTED MINOR INJURY
30.00915915,-99.17281566,B - SUSPECTED MINOR INJURY
31.77337585,-106.25553489,B - SUSPECTED MINOR INJURY
29.04058495,-95.4369431,A - SUSPECTED SERIOUS INJURY
31.07610493,-97.68825565,A - SUSPECTED SERIOUS INJURY
30.27644478,-97.68857248,K - FATAL INJURY
30.45797886,-97.91708578,C - POSSIBLE INJURY
32.41726445,-99.75049185,B - SUSPECTED MINOR INJURY
30.46084973,-97.81994462,A - SUSPECTED SERIOUS INJURY
33.19594973,-97.1354353,B - SUSPECTED MINOR INJURY
32.77785252,-96.51977209,A - SUSPECTED SERIOUS INJURY
30.26073478,-97.69865247,B - SUSPECTED MINOR INJURY
33.69092654,-95.81706959,A - SUSPECTED SERIOUS INJURY
33.7963845,-95.80316288,B - SUSPECTED MINOR INJURY
32.29157093,-95.30269785,B - SUSPECTED MINOR INJURY
29.75655969,-95.98135807,B - SUSPECTED MINOR INJURY
30.26738478,-97.74039246,C - POSSIBLE INJURY
31.84284624,-106.32560028,B - SUSPECTED MINOR INJURY
29.88955803,-100.11904409,99 - UNKNOWN
26.21916611,-98.24277139,C - POSSIBLE INJURY
33.64208397,-96.13659909,A - SUSPECTED SERIOUS INJURY
29.42244781,-98.59964229,B - SUSPECTED MINOR INJURY
32.75052396,-97.5134814,B - SUSPECTED MINOR INJURY
29.97112151,-95.70043528,A - SUSPECTED SERIOUS INJURY
32.27748454,-101.45998145,A - SUSPECTED SERIOUS INJURY
32.97357185,-97.32121902,B - SUSPECTED MINOR INJURY
32.03374302,-94.04339026,A - SUSPECTED SERIOUS INJURY
29.59524862,-95.06054491,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
30.32830465,-95.24415099,A - SUSPECTED SERIOUS INJURY
30.79335193,-96.83493474,K - FATAL INJURY
31.87760402,-98.33354356,C - POSSIBLE INJURY
33.64603408,-96.62109256,B - SUSPECTED MINOR INJURY
32.77831013,-96.60222733,B - SUSPECTED MINOR INJURY
32.78220424,-96.6666726,A - SUSPECTED SERIOUS INJURY
32.64347715,-94.40750339,A - SUSPECTED SERIOUS INJURY
31.90419306,-106.45421505,K - FATAL INJURY
33.35555154,-97.35991308,B - SUSPECTED MINOR INJURY
33.04802236,-96.69604481,A - SUSPECTED SERIOUS INJURY
29.62031271,-95.19554805,A - SUSPECTED SERIOUS INJURY
32.52962615,-97.31838362,B - SUSPECTED MINOR INJURY
31.49456825,-106.10051756,A - SUSPECTED SERIOUS INJURY
30.10518646,-97.32914734,B - SUSPECTED MINOR INJURY
32.78361428,-97.30856244,C - POSSIBLE INJURY
33.17529311,-96.72205619,B - SUSPECTED MINOR INJURY
29.87159302,-95.2936132,A - SUSPECTED SERIOUS INJURY
32.26555048,-94.14006952,K - FATAL INJURY
33.00413169,-96.70978915,C - POSSIBLE INJURY
29.37945209,-99.08193619,B - SUSPECTED MINOR INJURY
32.48615342,-97.12343989,A - SUSPECTED SERIOUS INJURY
32.54902668,-96.97622126,K - FATAL INJURY
29.99200178,-95.50143953,C - POSSIBLE INJURY
33.54180353,-96.44149549,A - SUSPECTED SERIOUS INJURY
32.89833425,-97.32897419,C - POSSIBLE INJURY
30.28809065,-97.5742305,B - SUSPECTED MINOR INJURY
31.10067145,-98.34903042,B - SUSPECTED MINOR INJURY
30.59547139,-96.30719216,B - SUSPECTED MINOR INJURY
29.78455353,-95.56305695,A - SUSPECTED SERIOUS INJURY
32.10929523,-97.0022337,B - SUSPECTED MINOR INJURY
31.3520897,-94.72086019,C - POSSIBLE INJURY
29.71297748,-95.15347476,K - FATAL INJURY
33.56337434,-101.94400228,B - SUSPECTED MINOR INJURY
33.04093133,-96.70264007,B - SUSPECTED MINOR INJURY
33.08895047,-96.80545592,B - SUSPECTED MINOR INJURY
32.69152858,-97.04838464,C - POSSIBLE INJURY
33.26882532,-96.94010836,B - SUSPECTED MINOR INJURY
32.79407808,-97.37354612,B - SUSPECTED MINOR INJURY
32.48670549,-100.20824023,B - SUSPECTED MINOR INJURY
30.17883738,-95.45188871,A - SUSPECTED SERIOUS INJURY
30.61658724,-96.5490606,B - SUSPECTED MINOR INJURY
29.47115253,-99.76868572,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
31.77343407,-94.38152253,B - SUSPECTED MINOR INJURY
29.78953028,-95.0473481,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.42449042,-98.48676425,N - NOT INJURED
31.56427137,-100.39931337,B - SUSPECTED MINOR INJURY
31.05518626,-97.55267898,B - SUSPECTED MINOR INJURY
33.57256434,-101.94867801,B - SUSPECTED MINOR INJURY
29.4824578,-98.68952605,A - SUSPECTED SERIOUS INJURY
31.79846105,-106.33256875,K - FATAL INJURY
30.46271591,-95.57207606,A - SUSPECTED SERIOUS INJURY
32.75662052,-98.12511909,B - SUSPECTED MINOR INJURY
31.18878993,-97.3826544,A - SUSPECTED SERIOUS INJURY
30.54372788,-97.64661376,A - SUSPECTED SERIOUS INJURY
33.28429868,-96.41962096,B - SUSPECTED MINOR INJURY
29.73134912,-95.37193586,A - SUSPECTED SERIOUS INJURY
32.45527963,-96.74219561,A - SUSPECTED SERIOUS INJURY
29.85556964,-99.28096553,K - FATAL INJURY
30.19495193,-99.34934509,B - SUSPECTED MINOR INJURY
30.06405586,-93.8552536,A - SUSPECTED SERIOUS INJURY
29.7751748,-95.3010131,C - POSSIBLE INJURY
27.71082863,-97.63293004,B - SUSPECTED MINOR INJURY
31.85557581,-102.3747079,B - SUSPECTED MINOR INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
31.74968139,-106.29194184,N - NOT INJURED
27.52899608,-99.51903213,N - NOT INJURED
30.16804314,-98.08680725,B - SUSPECTED MINOR INJURY
29.45788584,-98.56646238,B - SUSPECTED MINOR INJURY
32.75632341,-97.06595336,B - SUSPECTED MINOR INJURY
32.83634179,-97.01684286,K - FATAL INJURY
32.38933884,-99.74214,A - SUSPECTED SERIOUS INJURY
30.73039314,-97.93468856,A - SUSPECTED SERIOUS INJURY
30.10293477,-94.82639929,B - SUSPECTED MINOR INJURY
32.4850105,-97.52734874,A - SUSPECTED SERIOUS INJURY
30.40281742,-97.74562358,B - SUSPECTED MINOR INJURY
27.60342722,-97.22214924,A - SUSPECTED SERIOUS INJURY
33.3516593,-98.68239123,B - SUSPECTED MINOR INJURY
30.46065465,-95.03681314,A - SUSPECTED SERIOUS INJURY
29.47361388,-99.67848849,A - SUSPECTED SERIOUS INJURY
28.81465003,-96.93574578,N - NOT INJURED
32.0092332,-102.00796414,C - POSSIBLE INJURY
32.66486283,-96.9063735,B - SUSPECTED MINOR INJURY
29.39704822,-98.50525504,B - SUSPECTED MINOR INJURY
34.82252606,-102.39175263,C - POSSIBLE INJURY
32.71250744,-97.06283489,B - SUSPECTED MINOR INJURY
29.55052494,-98.40735233,C - POSSIBLE INJURY
29.71988898,-98.15071499,A - SUSPECTED SERIOUS INJURY
30.0912537,-98.39943711,A - SUSPECTED SERIOUS INJURY
29.59781877,-98.41477228,B - SUSPECTED MINOR INJURY
32.92310314,-96.8197059,A - SUSPECTED SERIOUS INJURY
29.43695365,-98.49187099,C - POSSIBLE INJURY
29.53952246,-98.30599568,C - POSSIBLE INJURY
33.12571357,-96.66360901,A - SUSPECTED SERIOUS INJURY
31.88965708,-102.35175609,B - SUSPECTED MINOR INJURY
30.05046246,-94.08597341,B - SUSPECTED MINOR INJURY
29.84973418,-95.56374072,B - SUSPECTED MINOR INJURY
32.5147138,-99.38367287,A - SUSPECTED SERIOUS INJURY
29.99298417,-98.11164573,99 - UNKNOWN
29.71603656,-98.10946113,A - SUSPECTED SERIOUS INJURY
29.79222901,-95.0799737,C - POSSIBLE INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
27.82183608,-97.39203352,B - SUSPECTED MINOR INJURY
32.89513424,-96.88722901,B - SUSPECTED MINOR INJURY
32.85731513,-98.41343366,B - SUSPECTED MINOR INJURY
30.44125574,-97.50563281,C - POSSIBLE INJURY
32.71178929,-96.58169144,B - SUSPECTED MINOR INJURY
32.78772427,-97.26456245,K - FATAL INJURY
29.83797271,-95.19778262,A - SUSPECTED SERIOUS INJURY
31.87487118,-99.84522631,B - SUSPECTED MINOR INJURY
30.90612523,-97.80096917,B - SUSPECTED MINOR INJURY
29.28049554,-98.54988016,C - POSSIBLE INJURY
35.16501769,-101.89798205,C - POSSIBLE INJURY
27.59613537,-99.46646214,C - POSSIBLE INJURY
29.80891314,-95.33959733,N - NOT INJURED
31.55281383,-94.04752321,B - SUSPECTED MINOR INJURY
31.10747339,-97.43475541,A - SUSPECTED SERIOUS INJURY
30.18595928,-95.57709199,C - POSSIBLE INJURY
32.45754732,-95.32983041,A - SUSPECTED SERIOUS INJURY
29.58080731,-95.38624202,N - NOT INJURED
31.09279937,-94.81485993,N - NOT INJURED
29.38703498,-98.47347232,B - SUSPECTED MINOR INJURY
33.22257711,-96.54767768,A - SUSPECTED SERIOUS INJURY
32.9199369,-96.4171545,C - POSSIBLE INJURY
28.61035538,-96.64722443,A - SUSPECTED SERIOUS INJURY
32.80859426,-96.95681253,C - POSSIBLE INJURY
32.68084063,-97.39297975,K - FATAL INJURY
27.79704066,-97.40932026,B - SUSPECTED MINOR INJURY
29.52259033,-98.67260708,B - SUSPECTED MINOR INJURY
32.4374133,-99.68539171,B - SUSPECTED MINOR INJURY
29.2888912,-94.80068734,A - SUSPECTED SERIOUS INJURY
32.47190445,-96.96144975,A - SUSPECTED SERIOUS INJURY
29.52140396,-98.57365597,B - SUSPECTED MINOR INJURY
31.77652374,-106.26609489,B - SUSPECTED MINOR INJURY
33.15509175,-96.94947731,B - SUSPECTED MINOR INJURY
33.13987791,-97.08786329,B - SUSPECTED MINOR INJURY
29.79333708,-98.75509223,N - NOT INJURED
30.02636475,-95.38722307,B - SUSPECTED MINOR INJURY
30.32717479,-95.38411528,B - SUSPECTED MINOR INJURY
33.60288602,-95.91136203,K - FATAL INJURY
32.22221873,-95.25529985,K - FATAL INJURY
32.74132098,-97.05524432,B - SUSPECTED MINOR INJURY
32.71473338,-96.79162137,C - POSSIBLE INJURY
26.1368497,-98.30871381,B - SUSPECTED MINOR INJURY
32.73672772,-96.35302309,K - FATAL INJURY
26.21835364,-98.23657149,C - POSSIBLE INJURY
32.97280063,-101.10008434,B - SUSPECTED MINOR INJURY
29.69555884,-95.29818858,C - POSSIBLE INJURY
33.00404059,-96.7242606,N - NOT INJURED
32.81073647,-95.00037646,B - SUSPECTED MINOR INJURY
32.71978426,-96.7002626,A - SUSPECTED SERIOUS INJURY
29.59991752,-98.27696336,A - SUSPECTED SERIOUS INJURY
32.68234097,-94.55243253,B - SUSPECTED MINOR INJURY
29.43455049,-98.64680806,B - SUSPECTED MINOR INJURY
29.53217595,-95.9531446,B - SUSPECTED MINOR INJURY
27.46604129,-99.46380823,B - SUSPECTED MINOR INJURY
31.75695409,-99.01856289,C - POSSIBLE INJURY
29.39617803,-98.50673462,A - SUSPECTED SERIOUS INJURY
33.23278233,-94.34968067,A - SUSPECTED SERIOUS INJURY
31.8122586,-102.43059304,C - POSSIBLE INJURY
29.62169482,-95.02610318,B - SUSPECTED MINOR INJURY
33.20910769,-97.16281298,K - FATAL INJURY
29.49807994,-95.11109517,C - POSSIBLE INJURY
30.2087493,-94.3428925,C - POSSIBLE INJURY
32.83724476,-97.06119221,B - SUSPECTED MINOR INJURY
31.73951246,-106.3245394,B - SUSPECTED MINOR INJURY
31.72177362,-99.06601499,B - SUSPECTED MINOR INJURY
30.21659543,-94.2725032,B - SUSPECTED MINOR INJURY
32.78632485,-96.76706091,A - SUSPECTED SERIOUS INJURY
30.49523322,-97.6788287,B - SUSPECTED MINOR INJURY
32.8028748,-96.76593728,B - SUSPECTED MINOR INJURY
32.82583979,-97.35713433,C - POSSIBLE INJURY
27.98447014,-97.93978338,A - SUSPECTED SERIOUS INJURY
32.28082911,-95.02853656,A - SUSPECTED SERIOUS INJURY
30.4614356,-97.90607277,C - POSSIBLE INJURY
29.79002458,-94.36700971,A - SUSPECTED SERIOUS INJURY
29.73951634,-99.61248118,C - POSSIBLE INJURY
33.41915679,-96.50430445,B - SUSPECTED MINOR INJURY
32.54513736,-98.42673312,A - SUSPECTED SERIOUS INJURY
27.85064326,-97.21998335,K - FATAL INJURY
29.58322001,-95.53517307,C - POSSIBLE INJURY
29.54554788,-95.3134994,B - SUSPECTED MINOR INJURY
29.56739346,-98.33246439,N - NOT INJURED
30.47358467,-95.69540297,B - SUSPECTED MINOR INJURY
31.0713838,-94.03278111,B - SUSPECTED MINOR INJURY
29.76147579,-95.41866868,C - POSSIBLE INJURY
33.55307021,-101.90508126,C - POSSIBLE INJURY
31.05736418,-97.76568982,B - SUSPECTED MINOR INJURY
30.28839483,-97.75097076,B - SUSPECTED MINOR INJURY
31.76978113,-106.37355708,B - SUSPECTED MINOR INJURY
29.36645207,-98.52665684,A - SUSPECTED SERIOUS INJURY
32.22525126,-95.24669677,B - SUSPECTED MINOR INJURY
30.26520563,-97.73482004,A - SUSPECTED SERIOUS INJURY
30.22400535,-95.50337635,C - POSSIBLE INJURY
29.69496076,-98.45199859,A - SUSPECTED SERIOUS INJURY
28.99634096,-95.32294473,B - SUSPECTED MINOR INJURY
33.02732144,-97.30432959,A - SUSPECTED SERIOUS INJURY
28.97555579,-95.99239193,C - POSSIBLE INJURY
30.77071803,-97.62764885,B - SUSPECTED MINOR INJURY
33.3455925,-96.58657074,N - NOT INJURED
32.91158185,-96.5817635,B - SUSPECTED MINOR INJURY
31.74010484,-106.32467036,B - SUSPECTED MINOR INJURY
29.60515768,-95.14262458,B - SUSPECTED MINOR INJURY
33.00903316,-96.71422516,A - SUSPECTED SERIOUS INJURY
29.59083615,-98.59845928,A - SUSPECTED SERIOUS INJURY
32.74950426,-96.85124332,A - SUSPECTED SERIOUS INJURY
29.94058,-95.35640308,B - SUSPECTED MINOR INJURY
30.67792074,-98.46501625,A - SUSPECTED SERIOUS INJURY
30.20035206,-97.76736081,B - SUSPECTED MINOR INJURY
29.67539854,-95.2676853,A - SUSPECTED SERIOUS INJURY
29.39871416,-98.53388011,C - POSSIBLE INJURY
29.70642492,-98.4825123,N - NOT INJURED
31.08727074,-93.72218552,N - NOT INJURED
31.8369815,-106.55021401,N - NOT INJURED
29.54244119,-98.42517174,A - SUSPECTED SERIOUS INJURY
32.89353481,-97.09917801,N - NOT INJURED
30.46446853,-95.28976541,A - SUSPECTED SERIOUS INJURY
32.74464022,-94.63087672,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
30.39696772,-98.6998552,B - SUSPECTED MINOR INJURY
32.76899426,-96.82701256,B - SUSPECTED MINOR INJURY
30.56298471,-97.5442425,N - NOT INJURED
30.48177736,-97.74777931,A - SUSPECTED SERIOUS INJURY
32.46814074,-97.20338489,C - POSSIBLE INJURY
32.9263287,-96.90095183,A - SUSPECTED SERIOUS INJURY
29.97992043,-95.84798324,K - FATAL INJURY
29.83577478,-95.3018931,A - SUSPECTED SERIOUS INJURY
33.20068587,-97.14166689,C - POSSIBLE INJURY
32.8328411,-97.21169529,K - FATAL INJURY
33.362911,-96.62097112,C - POSSIBLE INJURY
31.84205758,-106.57133315,N - NOT INJURED
30.39960972,-97.85088898,C - POSSIBLE INJURY
32.82124062,-96.97642252,B - SUSPECTED MINOR INJURY
29.70239895,-99.54839982,B - SUSPECTED MINOR INJURY
32.95899074,-96.73517258,B - SUSPECTED MINOR INJURY
29.70720878,-98.72430829,C - POSSIBLE INJURY
32.34170806,-99.85914953,C - POSSIBLE INJURY
32.75895617,-96.87386499,B - SUSPECTED MINOR INJURY
30.27936414,-97.74244912,B - SUSPECTED MINOR INJURY
30.29181478,-97.78826245,B - SUSPECTED MINOR INJURY
29.81570543,-96.98076846,B - SUSPECTED MINOR INJURY
30.67481968,-98.45709326,A - SUSPECTED SERIOUS INJURY
27.92562293,-97.29019252,A - SUSPECTED SERIOUS INJURY
29.75918479,-95.07891316,A - SUSPECTED SERIOUS INJURY
30.23520479,-97.82369244,B - SUSPECTED MINOR INJURY
29.6047756,-98.93240836,A - SUSPECTED SERIOUS INJURY
30.20812493,-95.45627662,A - SUSPECTED SERIOUS INJURY
29.670143,-95.04663091,A - SUSPECTED SERIOUS INJURY
30.66403198,-96.98016357,N - NOT INJURED
30.63794259,-96.31677067,B - SUSPECTED MINOR INJURY
29.80831245,-95.33609986,K - FATAL INJURY
26.16413175,-97.97462987,B - SUSPECTED MINOR INJURY
29.4990884,-94.99466959,B - SUSPECTED MINOR INJURY
30.08151229,-99.15329486,C - POSSIBLE INJURY
29.64378482,-95.3370731,A - SUSPECTED SERIOUS INJURY
33.81121107,-96.57958882,99 - UNKNOWN
33.02663687,-97.2878401,B - SUSPECTED MINOR INJURY
32.32089795,-96.21283824,B - SUSPECTED MINOR INJURY
27.81879555,-97.41269194,K - FATAL INJURY
31.05222388,-97.71695592,B - SUSPECTED MINOR INJURY
28.37486083,-98.0518882,A - SUSPECTED SERIOUS INJURY
31.76106997,-106.29142482,A - SUSPECTED SERIOUS INJURY
31.30668669,-103.79929867,B - SUSPECTED MINOR INJURY
29.78531553,-95.77572682,B - SUSPECTED MINOR INJURY
32.40015819,-95.2608187,B - SUSPECTED MINOR INJURY
32.48001582,-95.37034151,C - POSSIBLE INJURY
30.26411759,-96.28398386,B - SUSPECTED MINOR INJURY
30.90903169,-94.02271541,C - POSSIBLE INJURY
30.0315609,-94.05684222,A - SUSPECTED SERIOUS INJURY
30.03005475,-95.48082305,C - POSSIBLE INJURY
33.08785008,-97.36336771,C - POSSIBLE INJURY
32.74605428,-97.22966062,N - NOT INJURED
32.79847398,-96.66824631,C - POSSIBLE INJURY
27.73080528,-97.39523265,A - SUSPECTED SERIOUS INJURY
32.83947825,-97.2939514,N - NOT INJURED
32.30457994,-97.45617974,A - SUSPECTED SERIOUS INJURY
30.69703896,-97.83291073,K - FATAL INJURY
35.23918309,-102.45621028,N - NOT INJURED
31.08584644,-97.64973364,B - SUSPECTED MINOR INJURY
29.88249281,-95.46039883,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.86154536,-98.68284404,A - SUSPECTED SERIOUS INJURY
31.92379244,-102.36232058,B - SUSPECTED MINOR INJURY
29.88890426,-94.32108612,C - POSSIBLE INJURY
29.4781283,-98.14501951,N - NOT INJURED
29.61396546,-95.21375271,C - POSSIBLE INJURY
31.9731069,-97.35824352,A - SUSPECTED SERIOUS INJURY
29.29396594,-98.63672008,B - SUSPECTED MINOR INJURY
31.26293216,-94.41675072,A - SUSPECTED SERIOUS INJURY
27.69138114,-97.4070274,A - SUSPECTED SERIOUS INJURY
27.7278631,-97.36165609,C - POSSIBLE INJURY
30.2109572,-97.71322929,B - SUSPECTED MINOR INJURY
30.29142479,-97.79499249,B - SUSPECTED MINOR INJURY
32.24023135,-95.21772781,C - POSSIBLE INJURY
30.98988052,-97.83606079,K - FATAL INJURY
29.74248805,-96.32550159,C - POSSIBLE INJURY
30.15264337,-95.87598369,C - POSSIBLE INJURY
32.72245919,-96.32347308,B - SUSPECTED MINOR INJURY
30.25914461,-97.69967713,B - SUSPECTED MINOR INJURY
29.42925628,-98.38927898,B - SUSPECTED MINOR INJURY
32.77174242,-96.56146263,C - POSSIBLE INJURY
32.08305931,-99.18746269,N - NOT INJURED
no data,no data,B - SUSPECTED MINOR INJURY
30.58734654,-98.20739085,B - SUSPECTED MINOR INJURY
29.65467483,-95.55148305,C - POSSIBLE INJURY
31.81789891,-102.40580081,B - SUSPECTED MINOR INJURY
28.9046177,-96.04604551,A - SUSPECTED SERIOUS INJURY
31.11647752,-97.35437405,B - SUSPECTED MINOR INJURY
30.29354622,-97.7595099,B - SUSPECTED MINOR INJURY
30.83077248,-96.92834848,N - NOT INJURED
29.65796422,-95.27772909,B - SUSPECTED MINOR INJURY
29.94468231,-97.88153717,B - SUSPECTED MINOR INJURY
29.06613588,-98.585842,A - SUSPECTED SERIOUS INJURY
29.6372305,-95.23930973,B - SUSPECTED MINOR INJURY
34.19043415,-99.31115199,B - SUSPECTED MINOR INJURY
30.07198231,-99.11005102,C - POSSIBLE INJURY
33.51986434,-101.85304128,C - POSSIBLE INJURY
32.50594074,-96.33471947,A - SUSPECTED SERIOUS INJURY
31.99554165,-102.15310012,C - POSSIBLE INJURY
32.73846077,-96.35631272,C - POSSIBLE INJURY
32.48730479,-97.67451153,A - SUSPECTED SERIOUS INJURY
33.09808836,-96.80551469,B - SUSPECTED MINOR INJURY
29.80314531,-95.68781637,K - FATAL INJURY
31.46026736,-100.44286684,B - SUSPECTED MINOR INJURY
35.20128721,-101.83515198,B - SUSPECTED MINOR INJURY
31.22103996,-98.45441712,A - SUSPECTED SERIOUS INJURY
30.43831475,-97.77100245,C - POSSIBLE INJURY
32.52194719,-97.31726756,B - SUSPECTED MINOR INJURY
29.83617613,-94.38169346,C - POSSIBLE INJURY
30.79607267,-97.96374203,A - SUSPECTED SERIOUS INJURY
32.98225257,-96.8286356,A - SUSPECTED SERIOUS INJURY
32.74728699,-97.31952559,B - SUSPECTED MINOR INJURY
32.71203327,-97.27699303,B - SUSPECTED MINOR INJURY
33.23294142,-96.5094233,B - SUSPECTED MINOR INJURY
30.22271141,-97.76352319,99 - UNKNOWN
29.3167901,-98.60845956,C - POSSIBLE INJURY
29.40094893,-98.53700603,B - SUSPECTED MINOR INJURY
31.28737557,-94.627101,B - SUSPECTED MINOR INJURY
30.21909379,-97.77412446,B - SUSPECTED MINOR INJURY
33.28893191,-96.39614383,A - SUSPECTED SERIOUS INJURY
29.22958221,-99.01749519,B - SUSPECTED MINOR INJURY
29.9830405,-95.41047337,C - POSSIBLE INJURY
26.21881562,-98.24315513,A - SUSPECTED SERIOUS INJURY
29.31790697,-98.55345405,B - SUSPECTED MINOR INJURY
27.44486523,-99.46074759,B - SUSPECTED MINOR INJURY
29.90045247,-95.59873905,B - SUSPECTED MINOR INJURY
33.09570535,-96.78799893,A - SUSPECTED SERIOUS INJURY
31.07562719,-97.68667962,C - POSSIBLE INJURY
30.15224885,-97.46924225,A - SUSPECTED SERIOUS INJURY
31.11795307,-97.71042628,K - FATAL INJURY
30.33621673,-98.14244365,B - SUSPECTED MINOR INJURY
33.21890255,-96.79372459,B - SUSPECTED MINOR INJURY
29.16140502,-98.44618234,C - POSSIBLE INJURY
30.42155363,-97.66554382,B - SUSPECTED MINOR INJURY
31.51780117,-96.73238035,B - SUSPECTED MINOR INJURY
32.3917,-96.70108262,A - SUSPECTED SERIOUS INJURY
31.72086673,-106.30461235,N - NOT INJURED
31.73037341,-106.30206561,A - SUSPECTED SERIOUS INJURY
31.54596159,-97.16776882,C - POSSIBLE INJURY
31.83667893,-95.85847211,A - SUSPECTED SERIOUS INJURY
32.75973949,-97.09719995,A - SUSPECTED SERIOUS INJURY
33.75411657,-96.55580193,B - SUSPECTED MINOR INJURY
32.99099866,-97.00900963,A - SUSPECTED SERIOUS INJURY
33.34786894,-96.81072087,K - FATAL INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.32897573,-95.75167919,B - SUSPECTED MINOR INJURY
29.64556553,-96.05058517,B - SUSPECTED MINOR INJURY
30.63774466,-96.3284428,B - SUSPECTED MINOR INJURY
29.75626967,-98.70689433,B - SUSPECTED MINOR INJURY
31.52098532,-97.7794912,C - POSSIBLE INJURY
32.97360632,-96.56226994,N - NOT INJURED
29.90138405,-96.58274714,B - SUSPECTED MINOR INJURY
29.5255971,-98.55685772,B - SUSPECTED MINOR INJURY
29.51279263,-98.59876052,B - SUSPECTED MINOR INJURY
29.88561496,-97.93930753,B - SUSPECTED MINOR INJURY
31.65593986,-103.01034863,A - SUSPECTED SERIOUS INJURY
