,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity_x,license_plate_state_x,vehicle_body_style_x,vehicle_color_x,vehicle_defect_1_x,vehicle_make_x,vehicle_model_name_x
114,16275784.0,18.0,no charges,w - white,2018-02-19,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,grn - green,,suzuki,unknown (suzuki)
115,16259084.0,23.0,no charges,w - white,2018-02-20,tuesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,honda,vf700 (honda)
116,16268339.0,22.0,"no restricted class m license, motor driven cycle",h - hispanic,2018-02-20,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx-r600 (suzuki)
117,16273619.0,44.0,"exp reg, ftmfr, exp dl, no ""m"" endorsement",h - hispanic,2018-02-21,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs1300 (yamaha)
118,16265981.0,26.0,"no operator's license, no class ""m"" endorsement, fail to maintain financial responsibility",h - hispanic,2018-02-22,thursday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yxr660 (yamaha)
119,16264962.0,25.0,dwi 2nd,h - hispanic,2018-02-23,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzfr6 (yamaha)
120,16270560.0,18.0,no charges,w - white,2018-02-23,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzfr6 (yamaha)
121,16274074.0,22.0,no charges,w - white,2018-02-24,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,
122,16335199.0,21.0,no charges,w - white,2018-02-24,saturday,1 - male,99 - unknown if worn,5 - unlicensed,0,tx - texas,4 - id card,n - not injured,tx - texas,mc - motorcycle,mul - multicolored,,yamaha,yw50 (yamaha)
123,16266845.0,41.0,unsafe speed,h - hispanic,2018-02-25,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,gld - gold,,yamaha,unknown (yamaha)
124,16267359.0,33.0,no charges,h - hispanic,2018-02-25,sunday,1 - male,"4 - worn, unk damage",b - class b,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson)
125,16271404.0,59.0,no charges,w - white,2018-02-25,sunday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
126,16272445.0,43.0,driving while intoxicated 1st,w - white,2018-02-25,sunday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flht (harley-davidson)
127,16277521.0,46.0,no charges,b - black,2018-02-25,sunday,1 - male,1 - not worn,98 - other/out of state,0,tn - tennessee,1 - driver license,n - not injured,tn - tennessee,mc - motorcycle,blk - black,,harley-davidson,fltru (harley-davidson)
128,16269244.0,50.0,no charges,w - white,2018-02-26,monday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson)
129,16269824.0,30.0,no charges,w - white,2018-02-26,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,buell,lightning (buell)
130,16270187.0,20.0,"unsafe speed, no drivers license",w - white,2018-02-26,monday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,yamaha,fz6 (yamaha)
131,16270672.0,70.0,no charges,w - white,2018-02-26,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,honda,unknown (honda)
132,16271436.0,33.0,no charges,b - black,2018-02-26,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,suzuki,gsx (suzuki)
133,16274868.0,61.0,no charges,w - white,2018-02-26,monday,1 - male,"3 - worn, not damaged",m - class m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson)
134,16343885.0,24.0,"fail to control speed, no restricted class m license",w - white,2018-02-26,monday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
135,16274642.0,28.0,no charges,w - white,2018-02-27,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,honda,xl100 (honda)
136,16274753.0,23.0,fail to control speed,w - white,2018-02-27,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,cbr1000 (honda)
137,16274933.0,28.0,fail to control speed,w - white,2018-02-27,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,yamaha,fz09 (yamaha)
138,16277194.0,22.0,no charges,h - hispanic,2018-02-27,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,yamaha,yzf600 (yamaha)
139,16278483.0,39.0,"no driver license, failed to maintain single lane",h - hispanic,2018-02-27,tuesday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,blk - black,,suzuki,gsf600 (suzuki)
140,16273336.0,26.0,no charges,w - white,2018-02-28,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,kawasaki,unknown (kawasaki)
141,16274829.0,45.0,no charges,w - white,2018-02-28,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,unknown (harley-davidson)
142,16275519.0,23.0,no charges,h - hispanic,2018-02-28,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,,victory motorcycles,unknown (victory motorcycles)
143,16319019.0,61.0,no charges,w - white,2018-02-28,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,
144,16396034.0,39.0,no charges,a - asian,2018-02-28,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,piaggio,bv (piaggio)
145,16275247.0,44.0,no charges,h - hispanic,2018-03-01,thursday,1 - male,"4 - worn, unk damage",98 - other/out of state,0,nm - new mexico,1 - driver license,b - suspected minor injury,nm - new mexico,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
146,16275394.0,53.0,no charges,w - white,2018-03-01,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,flhtcui (harley-davidson)
147,16278379.0,35.0,,99 - unknown,2018-03-03,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,harley-davidson,vrsca (harley-davidson)
148,16278512.0,27.0,"no valid texas driver license, failure to maintain financial responsibility",w - white,2018-03-03,saturday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,red - red,,kawasaki,zr1000 (kawasaki)
149,16331218.0,25.0,no charges,w - white,2018-03-04,sunday,1 - male,"4 - worn, unk damage",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha)
150,16327012.0,48.0,no charges,98 - other,2018-03-09,friday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
151,16321960.0,36.0,no class m endorsement,w - white,2018-03-10,saturday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,n - not injured,tx - texas,mc - motorcycle,blk - black,,suzuki,c50 (suzuki)
152,16849747.0,37.0,no charges,h - hispanic,2018-03-10,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,nv - nevada,1 - driver license,b - suspected minor injury,nv - nevada,mc - motorcycle,blk - black,,kawasaki,kl600 (kawasaki)
153,16858386.0,29.0,no charges,w - white,2018-03-10,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flde (harley-davidson)
154,16322213.0,37.0,no charges,w - white,2018-03-13,tuesday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,
155,16318791.0,12.0,evading arrest/detention with motor vehicle,w - white,2018-03-15,thursday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,red - red,,honda,crf125 (honda)
156,16323655.0,23.0,fail to maint financial responsibility,w - white,2018-03-15,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxs (harley-davidson)
157,16334740.0,18.0,failure to maintain single lane,h - hispanic,2018-03-15,thursday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,unknown (suzuki)
158,16320780.0,18.0,unsafe speed,h - hispanic,2018-03-16,friday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,xl1200 (harley-davidson)
159,16322353.0,63.0,unsafe speed,w - white,2018-03-16,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,xlx (harley-davidson)
160,16324540.0,19.0,no charges,w - white,2018-03-16,friday,1 - male,"2 - worn, damaged",,0,,,b - suspected minor injury,,mc - motorcycle,yel - yellow,,honda,unknown (honda)
161,16327400.0,45.0,no charges,w - white,2018-03-16,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson)
162,16331579.0,24.0,fsgi,h - hispanic,2018-03-16,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,99 - unknown,,kawasaki,unknown (kawasaki)
163,16342891.0,43.0,unsafe speed,w - white,2018-03-16,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xls (harley-davidson)
164,16319538.0,23.0,unsafe speed,w - white,2018-03-17,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,victory motorcycles,cross country (victory motorcycles)
165,16320704.0,36.0,no charges,w - white,2018-03-17,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,,american iron horse,texas chopper (american iron horse)
166,16325439.0,43.0,no charges,b - black,2018-03-17,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,m109r / vzr1800 (suzuki)
167,16330470.0,32.0,no charges,h - hispanic,2018-03-17,saturday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,xlh (harley-davidson)
168,16319500.0,22.0,no charges,h - hispanic,2018-03-18,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx-r1000 (suzuki)
169,16321393.0,49.0,no charges,w - white,2018-03-18,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,
170,16333088.0,57.0,no charges,b - black,2018-03-18,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,
171,16319999.0,45.0,driving while intoxicated,w - white,2018-03-19,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ple - purple,,honda,unknown (honda)
172,16321969.0,26.0,no charges,h - hispanic,2018-03-20,tuesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr1 (yamaha)
173,16325629.0,39.0,no charges,h - hispanic,2018-03-20,tuesday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xv1700 (yamaha)
174,16318893.0,19.0,no charges,h - hispanic,2018-03-21,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,nss250 (honda)
175,16319146.0,30.0,no charges,98 - other,2018-03-21,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson)
176,16319851.0,57.0,no charges,b - black,2018-03-21,wednesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,nv - nevada,1 - driver license,n - not injured,nv - nevada,mc - motorcycle,red - red,,victory motorcycles,unknown (victory motorcycles)
177,16322043.0,63.0,no charges,w - white,2018-03-21,wednesday,1 - male,"4 - worn, unk damage",,0,,,a - suspected serious injury,,mc - motorcycle,bro - brown,,kawasaki,zr750 (kawasaki)
178,16325495.0,20.0,no charges,h - hispanic,2018-03-21,wednesday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,blk - black,,other (explain in narrative),other (explain in narrative) (other (explain in narrative))
179,16329295.0,43.0,no charges,w - white,2018-03-21,wednesday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,unknown (harley-davidson)
180,16318570.0,50.0,no charges,w - white,2018-03-22,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
181,16319376.0,49.0,no charges,w - white,2018-03-22,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdf (harley-davidson)
182,16323318.0,25.0,"unsafe change from direct course, no motorcycle license, fail to maintain financial responsibility",b - black,2018-03-22,thursday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,unknown (kawasaki)
183,16334063.0,25.0,no charges,w - white,2018-03-22,thursday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,,,suzuki,gs500 (suzuki)
184,16339483.0,58.0,failed to control speed,w - white,2018-03-22,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,honda,unknown (honda)
185,16342389.0,34.0,no charges,w - white,2018-03-22,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,kl650 (kawasaki)
